search_keyword,product_id,title,price,status_code,status,location,registered_at,product_url,description,model,model_source,detail_status
미닉스 음식물처리기,229253838,미닉스 더 플렌더 PRO 음식물처리기 가정용 그레이지,330000,0,판매중,,2026-06-03 05:52:55,https://web.joongna.com/product/229253838,,THE_PLENDER_PRO,text_variant,not_requested
미닉스 음식물처리기,229253694,미닉스 더플렌더 Max 3L 건조분쇄 음식물처리기,370000,0,판매중,,2026-06-03 05:28:10,https://web.joongna.com/product/229253694,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,229253659,미닉스 더플렌더 Max 건조분쇄 음식물처리기 그레이지,370000,0,판매중,,2026-06-03 05:20:53,https://web.joongna.com/product/229253659,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,229094587,미닉스 더플렌더 MAX 음식물처리기 조용한 건조분쇄형,320000,0,판매중,등촌제1동,2026-06-02 17:53:31,https://web.joongna.com/product/229094587,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,229090222,미닉스 더플렌더 Max 3L 건조분쇄 음식물처리기,340000,0,판매중,,2026-05-29 09:18:05,https://web.joongna.com/product/229090222,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,228734566,미닉스 더 플렌더 MAX 음식물처리기,350000,3,판매완료,내수읍,2026-05-20 09:03:51,https://web.joongna.com/product/228734566,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,228494897,미닉스 더 플렌더 음식물처리기 MNFD-200G,300000,3,판매완료,안중읍,2026-05-19 09:57:12,https://web.joongna.com/product/228494897,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,228705972,[미개봉]미닉스 더플렌더 맥스 음식물처리기,400000,3,판매완료,서둔동,2026-05-18 11:43:45,https://web.joongna.com/product/228705972,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,228643588,"미닉스 더플렌더 MAX(MNFD-200G) 건조분쇄 음식물처리기,거의 새것 같은 최상급, 무료배송",370000,0,판매중,,2026-05-15 23:55:03,https://web.joongna.com/product/228643588,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,228642012,"미닉스 더플렌더 Max 3L 건조분쇄 음식물처리기,새것 같은 최상급",360000,3,판매완료,,2026-05-15 22:54:05,https://web.joongna.com/product/228642012,,THE_PLENDER_MAX,text_variant,not_requested
