search_keyword,product_id,title,price,status_code,status,condition,location,free_shipping,num_faved,num_comment,update_time,update_timestamp,tag,category_id,product_url,description,model,model_source,detail_status
풀리오 마사지기,374705611,풀리오 목 어깨 마사지기 V2,60000,0,판매중,중고,서울특별시 중랑구 면목제4동,False,3,0,2026-06-08 12:29:04,1780889344,,610500006,https://m.bunjang.co.kr/products/374705611,,NECK_SHOULDER_V2,text_variant,not_requested
풀리오 마사지기,356392166,풀리오 종아리 마사지기 V2,80000,0,판매중,중고,,False,8,0,2026-06-06 19:40:47,1780742447,풀리오 풀리오종아리 풀리오손마사지,610500006,https://m.bunjang.co.kr/products/356392166,,CALF_V2,text_variant,not_requested
풀리오 마사지기,412580901,풀리오v2 마사지기,38000,0,판매중,중고,,False,1,0,2026-06-05 23:00:29,1780668029,,610500006,https://m.bunjang.co.kr/products/412580901,목과 어깨 피로를 풀어주는 마사지기입니다 누워서 쓰는 마사지기 구입해서 판매합니다. 문의 없으시면 바로 안전결제 해주세요!,제품군 공통,product_group,200
풀리오 마사지기,412377656,풀리오 목 어깨 마사지기 N002 V2,40000,0,판매중,중고,,False,5,0,2026-06-04 20:57:09,1780574229,,610500006,https://m.bunjang.co.kr/products/412377656,,N002,text_code,not_requested
풀리오 마사지기,356518873,풀리오 에어 괄사 마사지기,75000,0,판매중,중고,,False,0,0,2026-06-04 19:24:33,1780568673,,610500006,https://m.bunjang.co.kr/products/356518873,,AIR_GUASHA,text_variant,not_requested
풀리오 마사지기,412292616,풀리오 목 어깨 마사지기,60000,0,판매중,중고,,False,0,0,2026-06-04 13:06:28,1780545988,,610500006,https://m.bunjang.co.kr/products/412292616,,NECK_SHOULDER,text_variant,not_requested
풀리오 마사지기,412017101,풀리오 목 어깨 마사지기,60000,0,판매중,중고,,False,3,0,2026-06-03 10:38:54,1780450734,,610500006,https://m.bunjang.co.kr/products/412017101,,NECK_SHOULDER,text_variant,not_requested
풀리오 마사지기,411548293,[미개봉새상품] 풀리오 종아리마사지기 V2,80000,1,예약중,새상품,,False,12,0,2026-06-01 08:48:21,1780271301,풀리오종아리 종아리마사지기 풀리오,610500006,https://m.bunjang.co.kr/products/411548293,,CALF_V2,text_variant,not_requested
풀리오 마사지기,411074681,풀리오 풀리션 마사지 부츠,106000,1,예약중,중고,,False,0,0,2026-05-30 02:25:42,1780075542,풀리오 마사지기,610500006,https://m.bunjang.co.kr/products/411074681,,PULLITION,text_variant,not_requested
풀리오 마사지기,409743723,풀리오 종아리 마사지기 V3(거래 완료),60000,0,판매중,중고,,False,3,0,2026-05-23 13:13:26,1779509606,,610500006,https://m.bunjang.co.kr/products/409743723,,CALF_V3,text_variant,not_requested
풀리오 마사지기,409272134,풀리오 목 어깨 마사지기 V2 판매합니다.,55000,0,판매중,중고,,False,2,0,2026-05-23 11:21:52,1779502912,,610500006,https://m.bunjang.co.kr/products/409272134,,NECK_SHOULDER_V2,text_variant,not_requested
