search_keyword,product_id,title,price,status_code,status,condition,location,free_shipping,num_faved,num_comment,update_time,update_timestamp,tag,category_id,product_url,description,model,model_source,detail_status
미닉스 음식물처리기,419226357,음식물처리기 미닉스 더플렌더 max 3L 미개봉 새상품,400000,3,판매완료,새상품,경기도 안양시 만안구 석수2동,False,3,0,2026-07-23 09:46:26,1784767586,,610600012,https://m.bunjang.co.kr/products/419226357,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,413450511,미닉스 더플렌더 PRO 음식물처리기 MNFD-120G,300000,3,판매완료,중고,,False,4,0,2026-07-22 16:16:11,1784704571,,610600012,https://m.bunjang.co.kr/products/413450511,,MNFD-120G,text_code,not_requested
미닉스 음식물처리기,421124405,미닉스 더 플렌더 PRO 음식물 처리기 가정용 MNFD-120G,240000,3,판매완료,중고,,True,6,0,2026-07-20 21:37:01,1784551021,,610600012,https://m.bunjang.co.kr/products/421124405,,MNFD-120G,text_code,not_requested
미닉스 음식물처리기,419397548,미닉스 더플렌더 Max 건조분쇄 음식물처리기 그레이지 MNFD-200G,240000,3,판매완료,중고,,True,0,0,2026-07-12 10:26:15,1783819575,,610600012,https://m.bunjang.co.kr/products/419397548,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,419029199,[음식물처리기] 미닉스 더플렌더 Max 건조분쇄 MNFD-200G,330000,3,판매완료,중고,,True,2,0,2026-07-10 12:25:05,1783653905,미닉스 더플랜더 MAX 음식물처리기 건조분쇄,610600012,https://m.bunjang.co.kr/products/419029199,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,418979151,"[DDB하남,A급] 미닉스 더 플렌더 맥스 MAX MNFD-200G",280000,3,판매완료,중고,,True,1,0,2026-07-10 00:43:27,1783611807,미닉스음식물처리기 음식물처리기 미닉스맥스 미닉스더플렌더 더플렌더맥스,610600006,https://m.bunjang.co.kr/products/418979151,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,418153284,"[DDB하남,S급] 미닉스 더 플렌더 맥스 MAX MNFD-200G",310000,3,판매완료,중고,,True,1,0,2026-07-05 20:18:21,1783250301,미닉스 음식물처리기 미닉스더플렌더 미닉스음식물처리기 더플렌더맥스,610600012,https://m.bunjang.co.kr/products/418153284,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,418152501,"[DDB하남,A급] 미닉스 더 플렌더 맥스 MAX MNFD-200G",280000,3,판매완료,중고,,True,2,0,2026-07-05 20:14:10,1783250050,미닉스 음식물처리기 미닉스더플렌더 미닉스맥스 미닉스음식물처리기,610600012,https://m.bunjang.co.kr/products/418152501,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,417636465,미닉스 더플랜더 프로 MNFD-120G 음식물처리기,280000,3,판매완료,중고,,True,2,0,2026-07-03 14:27:59,1783056479,,610600012,https://m.bunjang.co.kr/products/417636465,,MNFD-120G,text_code,not_requested
미닉스 음식물처리기,417198274,미닉스 음식물처리기,90000,3,판매완료,중고,,False,3,0,2026-07-02 09:10:07,1782951007,,610600012,https://m.bunjang.co.kr/products/417198274,,THE_PLENDER,text_variant,not_requested
미닉스 음식물처리기,414883605,미닉스 음식물처리기 더플랜더 맥스 MNFD-200G,300000,3,판매완료,중고,,True,3,0,2026-07-01 11:13:18,1782871998,,610600012,https://m.bunjang.co.kr/products/414883605,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,414279947,미닉스 음식물처리기 더플랜더 맥스 MNFD-200G,330000,3,판매완료,중고,,True,2,0,2026-06-27 17:34:15,1782549255,,610600012,https://m.bunjang.co.kr/products/414279947,,MNFD-200G,text_code,not_requested
